activation,position,zone,item,sentence_no,word,retrieve_wh,reanalysis,agreeing_actions,matching_fs,fan_size,record_RTs
12.474494640154722,24,947,1,52,huntsmen,None,no,4.25,9.583333333333334,8176.676470588235,yes
12.236498707321362,25,948,1,52,were,yes,yes,2.8181818181818183,11.606060606060607,13362.267403270653,yes
12.127813978698077,26,949,1,52,thinking,yes,yes,3.6666666666666665,11.365277777777777,18524.589653989093,yes
3.489435597306059,27,950,1,52,as,None,no,1.0,24.0,5980.541666666667,yes
11.86592792963161,28,951,1,52,they,None,no,3.0,8.833333333333334,4963.489002932551,yes
8.628202665754003,29,952,1,52,waited,None,no,3.0,12.0,16136.333333333334,yes
5.801010156141336,30,953,1,52,for,None,no,2.0,10.0,14177.0,yes
11.9624414626637,31,954,1,52,him,None,yes,2.78125,11.338541666666668,13964.46012996177,yes
10.526762811191952,32,955,1,52,to,None,no,3.0,8.0,17681.125,yes
8.473041309031261,33,956,1,52,make,None,no,3.0,12.0,15852.0,yes
9.973576811883659,34,957,1,52,a,None,no,3.0,8.0,17694.5,yes
2.015464205051055,1,959,1,53,almost,None,no,1.0,13.0,8007.461538461538,yes
9.169618015663211,2,960,1,53,instantly,None,no,2.6666666666666665,8.944444444444445,15914.14724310777,yes
12.084432765875858,2,960,1,53,",",None,no,3.0,10.0,14832.9,no
12.076233095922369,3,961,1,53,the,None,no,3.0,10.0,15065.1,yes
11.473872613255327,4,962,1,53,lord,None,no,2.6666666666666665,11.666666666666666,13270.954545454544,yes
7.275487834303296,5,963,1,53,saw,None,no,2.0,14.0,11035.285714285714,yes
13.65032800116046,6,964,1,53,that,None,yes,3.0,10.25,11073.33173076923,yes
8.70196719983894,7,965,1,53,the,None,no,3.0,7.0,7246.142857142857,yes
7.575500382710795,8,966,1,53,second,None,no,3.0,6.333333333333333,8078.0526315789475,yes
9.17774757608511,9,967,1,53,huntsman,None,no,5.75,9.625,14202.033456486042,yes
6.338316666086383,10,968,1,53,had,None,no,2.0,10.5,4351.142857142857,yes
2.7395809415220045,11,969,1,53,fed,None,no,1.0,18.0,2940.6111111111113,yes
9.865604492906963,12,970,1,53,him,yes,yes,12.933333333333334,14.024444444444443,80022.77026322753,yes
9.999611881283583,13,971,1,53,a,None,yes,4.166666666666667,10.444444444444445,9546.946389248007,yes
5.900758482959401,14,972,1,53,pack,None,yes,2.0,10.5,4595.333333333333,yes
8.22399203453156,15,973,1,53,of,None,no,2.0,13.0,2697.230769230769,yes
7.680109963155481,16,974,1,53,lies,None,yes,4.0,8.75,8397.714285714286,yes
7.914257955928759,17,975,1,53,and,None,no,3.0,6.666666666666667,7191.9,yes
10.778569104534999,18,976,1,53,it,None,no,3.0,8.5,5571.842857142858,yes
12.499211679930452,19,977,1,53,was,None,no,4.0,9.0,7806.666666666667,yes
10.09456968553905,20,978,1,53,the,None,no,3.0,8.0,6489.0,yes
8.629210430936189,21,979,1,53,first,None,no,3.0,6.333333333333333,7593.315789473684,yes
9.802807078788838,22,980,1,53,huntsman,None,no,2.75,9.25,6607.813392857142,yes
16.596625037453954,23,981,1,53,who,yes,no,3.0,12.083333333333334,7416.793057126697,yes
15.78415878486127,24,982,1,53,was,None,no,3.0,11.0,13372.363636363636,yes
11.369582936254547,25,983,1,53,the,None,no,3.0,8.333333333333334,17519.399999999998,yes
8.626191667041862,26,984,1,53,true,None,no,3.0,7.0,20798.571428571428,yes
12.080873670096391,27,985,1,53,savior,None,no,3.0,9.75,16536.758522727272,yes
12.93551978959653,28,986,1,53,of,None,no,7.0,10.0,35061.6,yes
3.425472335009604,1,988,1,54,the,None,no,2.0,6.5,16409.53846153846,yes
9.965224950563787,2,989,1,54,lord,None,no,3.0,8.333333333333334,18421.682142857142,yes
9.498843415276355,3,990,1,54,believed,None,yes,4.0,13.6,18597.222222222223,yes
11.424992518735321,4,991,1,54,the,None,no,3.0,9.0,5783.666666666667,yes
8.818378297001539,5,992,1,54,second,None,no,3.0,6.666666666666667,21466.8,yes
9.41733318187861,6,993,1,54,huntsman,None,no,3.5,14.5,20106.857386363637,yes
6.374866939906207,7,994,1,54,had,None,no,7.0,12.571428571428571,43854.125,yes
6.921865023466436,8,995,1,54,tried,None,yes,3.0,5.666666666666667,25654.41176470588,yes
11.864680902855131,9,996,1,54,to,None,no,3.0,9.0,16180.111111111111,yes
8.166879038391816,10,997,1,54,steal,None,no,2.0,14.0,10367.642857142857,yes
10.577909876686153,11,998,1,54,the,None,no,3.0,8.333333333333334,17087.76,yes
11.781364479477826,12,999,1,54,first,None,yes,2.6666666666666665,12.018518518518519,13557.802934708106,yes
11.617627257946783,13,1000,1,54,huntsman,None,yes,2.6,12.0,13457.00361003861,yes
13.155323429415805,13,1000,1,54,'s,None,no,4.8,10.066666666666666,23892.972272727275,no
13.20607449859526,14,1001,1,54,prize,None,yes,2.7777777777777777,12.314814814814817,13353.78077143077,yes
10.680881203790374,15,1002,1,54,and,None,no,3.0,9.0,17177.333333333332,yes
7.585590426794712,16,1003,1,54,so,None,no,2.0,15.5,11059.369047619048,yes
12.275639555373477,17,1004,1,54,proclaimed,None,no,3.0,10.0,15007.8,yes
10.672665926801729,18,1005,1,54,the,None,no,3.0,9.0,16598.666666666668,yes
5.366891480283632,19,1006,1,54,first,None,no,2.0,10.5,14013.52380952381,yes
9.591393900006278,20,1007,1,54,huntsman,None,no,2.75,10.25,16636.305952380953,yes
9.276335963015775,21,1008,1,54,the,None,no,3.0,7.333333333333333,20498.727272727272,yes
8.647461580904077,22,1009,1,54,true,None,no,3.0,7.333333333333333,20348.590909090908,yes
3.425472335009604,1,1011,1,55,the,None,no,2.0,6.5,16409.53846153846,yes
9.965224950563787,2,1012,1,55,lord,None,no,3.0,8.333333333333334,18421.682142857142,yes
9.498843415276355,3,1013,1,55,wondered,None,yes,4.0,13.6,18597.222222222223,yes
9.987752132733029,4,1014,1,55,for,None,no,3.0,8.0,14212.0,yes
8.60940217708919,5,1015,1,55,a,None,no,3.0,7.0,20362.714285714286,yes
10.362027527540146,6,1016,1,55,moment,None,yes,3.142857142857143,11.642857142857142,17167.43016388373,yes
4.807952739419079,7,1017,1,55,why,None,no,2.0,9.0,15596.555555555555,yes
14.605206587778383,8,1018,1,55,he,None,no,3.0,11.0,4994.675213675213,yes
4.023606743528085,9,1019,1,55,always,None,yes,1.0,27.0,1817.111111111111,yes
8.390916989232554,10,1020,1,55,encountered,yes,no,3.0,7.333333333333333,19869.954545454548,yes
4.536841700787564,11,1021,1,55,so,None,no,2.0,9.0,15650.0,yes
2.84722423228862,12,1022,1,55,much,None,yes,1.0,20.0,7098.25,yes
7.651816337300889,13,1023,1,55,chicanery,None,yes,2.4,14.833333333333332,14216.464285714286,yes
9.890648217177223,14,1024,1,55,in,None,no,3.0,7.666666666666667,19461.652173913044,yes
6.730724257011481,15,1025,1,55,his,None,no,2.0,12.0,12372.25,yes
8.714083117189933,16,1026,1,55,everyday,None,no,12.0,7.0,80552.57142857143,yes
3.425472335009604,1,1028,1,56,the,None,no,2.0,6.5,16409.53846153846,yes
9.965224950563787,2,1029,1,56,huntsman,None,no,3.0,8.333333333333334,18421.682142857142,yes
17.08936183386133,3,1030,1,56,who,None,no,3.5,12.75,10910.219230769231,yes
15.899113256494989,4,1031,1,56,had,None,no,3.0,11.0,13372.363636363636,yes
11.09966578660787,5,1032,1,56,earned,None,no,3.0,8.0,18149.625,yes
5.18014047412411,6,1033,1,56,his,None,no,2.0,8.0,17601.625,yes
10.131740127097313,7,1034,1,56,prize,None,no,7.666666666666667,8.566666666666666,47550.7619047619,yes
14.730410416426256,8,1035,1,56,fair,None,yes,5.153846153846154,11.727047146401985,22368.604582436794,yes
8.467205463064557,9,1036,1,56,and,None,no,3.0,7.0,20303.0,yes
13.508497712405719,10,1037,1,56,square,None,no,6.466666666666667,12.205663082437274,30486.69131905132,yes
10.27855960877819,11,1038,1,56,received,None,no,5.0,8.0,29916.25,yes
9.706141421959336,12,1039,1,56,as,None,no,3.0,8.0,18244.125,yes
5.941697453234062,13,1040,1,56,his,None,no,3.0,5.0,27326.4,yes
4.286115752568878,14,1041,1,56,reward,None,yes,2.0,9.0,16314.111111111111,yes
8.484252902524222,15,1042,1,56,a,None,no,3.0,7.0,20302.285714285714,yes
9.666519490246243,16,1043,1,56,piece,None,no,2.6666666666666665,10.722222222222221,15685.976399944142,yes
12.615787693737792,17,1044,1,56,of,None,no,3.0,10.0,15579.6,yes
6.860248494736709,18,1045,1,56,land,None,no,2.0,12.0,12209.833333333334,yes
11.01654822228837,19,1046,1,56,just,None,yes,3.4545454545454546,11.227272727272728,18684.109053862285,yes
12.214837508554991,20,1047,1,56,outside,None,no,3.0,9.0,16292.222222222223,yes
12.15608827852357,21,1048,1,56,the,None,no,3.0,9.666666666666666,15812.586206896553,yes
6.694260114037554,22,1049,1,56,town,None,yes,2.0,12.0,12388.416666666666,yes
12.536410481148192,22,1049,1,56,",",None,no,3.0,10.0,15082.5,no
12.153693004140514,23,1050,1,56,known,None,yes,2.6666666666666665,10.944444444444445,12797.073551198257,yes
11.810905428225428,24,1051,1,56,thereafter,None,no,3.0,9.833333333333332,15241.893356643357,yes
7.203374620168273,25,1052,1,56,as,None,no,2.0,13.5,10813.407407407407,yes
2.720315830361826,26,1053,1,56,hunt,None,no,1.0,19.0,7313.368421052632,yes
3.01069708977431,1,1055,1,57,his,None,no,2.0,6.0,17067.0,yes
6.313052248942777,2,1056,1,57,fame,None,yes,2.0,13.166666666666668,10793.835555555555,yes
10.687283895976428,3,1057,1,57,was,None,no,3.0,8.333333333333334,18404.64,yes
9.206828279332393,4,1058,1,57,indeed,None,no,3.0,7.0,21306.85714285714,yes
11.610009439182365,5,1059,1,57,assured,None,yes,2.6666666666666665,10.944444444444443,13603.799102132436,yes
9.274837523452566,5,1059,1,57,",",None,no,3.0,8.0,18491.625,no
12.238750845774161,6,1060,1,57,but,None,no,3.0,10.0,14938.5,yes
13.239816058628481,7,1061,1,57,it,None,no,3.0,10.5,14357.541666666668,yes
14.151947086645686,8,1062,1,57,was,None,no,3.0,11.0,13698.545454545454,yes
11.124108770719927,9,1063,1,57,not,None,no,3.0,8.0,17937.5,yes
6.088717290085844,10,1064,1,57,nearly,None,no,2.0,10.0,14201.2,yes
5.69399270271039,11,1065,1,57,as,None,no,2.0,10.5,13472.666666666666,yes
10.885136445560532,12,1066,1,57,lasting,None,yes,2.4444444444444446,12.648148148148149,12844.381497164504,yes
9.479415108023291,13,1067,1,57,as,None,no,3.0,8.0,18213.75,yes
12.206806185657655,14,1068,1,57,that,None,yes,3.0,9.416666666666668,12068.243987854252,yes
9.221351785902215,15,1069,1,57,of,None,no,3.0,7.333333333333333,19194.818181818184,yes
10.048407034062414,16,1070,1,57,the,None,no,3.0,8.0,18130.125,yes
9.813405745953585,17,1071,1,57,fearsome,None,no,3.0,8.0,18381.75,yes
6.179535196037955,18,1072,1,57,bradford,None,no,2.0,12.0,12343.25,yes
3.467994492769006,1,1,2,58,a,None,no,2.0,6.5,16321.384615384615,yes
8.070847808396206,2,2,2,58,clear,None,no,3.0,7.0,20577.428571428572,yes
9.872315823999632,3,3,2,58,and,None,no,3.0,8.333333333333334,17363.879999999997,yes
6.5046471116494455,4,4,2,58,joyous,None,yes,2.0,12.0,9379.5,yes
10.120600334683619,5,5,2,58,day,None,no,2.5,12.875,13079.074954212454,yes
9.76025419709175,6,6,2,58,it,None,no,2.5,10.666666666666668,4988.543988269795,yes
8.29263262709492,7,7,2,58,was,None,yes,2.0,13.5,4070.962962962963,yes
10.260858789893966,8,8,2,58,and,yes,no,3.0,7.666666666666667,19284.260869565216,yes
7.071918724816082,9,9,2,58,out,None,no,2.0,12.0,12466.75,yes
9.429082514814246,10,10,2,58,on,None,no,3.0,8.0,18305.125,yes
9.500148556404127,11,11,2,58,the,None,no,3.0,8.0,18215.0,yes
8.844705755413736,12,12,2,58,wide,None,no,3.0,7.333333333333333,19772.18181818182,yes
9.429782409460081,13,13,2,58,open,None,no,3.0,8.0,18511.125,yes
10.967629723908276,14,14,2,58,sea,None,no,3.0,10.722222222222221,16275.571262709193,yes
6.225099782495494,14,14,2,58,",",None,no,2.0,12.0,12077.666666666666,no
4.001981471671161,15,15,2,58,thousands,None,no,4.0,14.0,27066.285714285714,yes
11.494823397639852,16,16,2,58,upon,None,no,5.0,8.0,30580.0,yes
11.057191733687208,17,17,2,58,thousands,None,yes,2.5,12.25,13880.471590909092,yes
14.253602559597514,18,18,2,58,of,None,no,4.0,10.0,20089.2,yes
8.810413963676009,19,19,2,58,sparkling,None,no,2.0,13.5,10952.25,yes
13.77641936647981,20,20,2,58,water,None,yes,3.5714285714285716,10.523809523809522,17102.37603049125,yes
10.229487357004746,21,21,2,58,drops,None,yes,2.5,12.333333333333334,13479.011754643207,yes
12.362087552262858,21,21,2,58,",",None,no,3.0,10.0,15063.4,no
10.0176548955894,22,22,2,58,excited,None,yes,2.3333333333333335,15.444444444444445,11127.521367521367,yes
6.966409056145122,23,23,2,58,by,None,yes,7.0,11.428571428571429,41929.125,yes
11.102242919090132,24,24,2,58,getting,None,yes,3.0,8.0,18084.25,yes
11.990279735928674,25,25,2,58,to,None,no,3.0,9.0,15584.666666666666,yes
11.365165462071959,26,26,2,58,play,None,no,3.0,9.0,15681.333333333334,yes
11.49405367576241,27,27,2,58,in,None,no,3.0,9.0,15814.666666666666,yes
11.590265263569984,28,28,2,58,the,None,no,3.0,9.333333333333334,15595.92857142857,yes
6.888493330129647,29,29,2,58,ocean,None,yes,2.0,12.5,11891.52,yes
12.336087731629735,29,29,2,58,",",None,no,3.2,11.2,15756.573131313131,no
7.716784282005873,30,30,2,58,danced,None,yes,4.666666666666667,16.166666666666668,24700.892056194123,yes
8.48116449216562,31,31,2,58,all,None,no,6.0,9.333333333333334,36394.5,yes
2.077554976200753,1,33,2,59,one,None,no,1.0,15.0,6842.6,yes
10.082085673692626,2,34,2,59,of,None,no,3.0,8.0,17886.375,yes
7.740509308184168,3,35,2,59,these,None,yes,2.0,13.5,10762.0,yes
5.605446745377197,4,36,2,59,was,None,no,2.0,10.5,13729.714285714286,yes
9.349481072053862,5,37,2,59,a,None,no,3.0,7.0,20997.85714285714,yes
7.874943850845055,6,38,2,59,merry,None,no,3.0,6.0,24399.5,yes
8.856071675884,7,39,2,59,little,None,no,3.0,7.666666666666667,19357.95652173913,yes
9.677481258328838,8,40,2,59,fellow,None,no,2.6,10.9,15152.38394532588,yes
12.117289849815426,9,41,2,59,named,None,yes,2.6666666666666665,10.611111111111112,13489.002843137254,yes
5.8267312106226505,10,42,2,59,aqua,None,yes,2.0,10.0,8028.8,yes
12.630221812133671,10,42,2,59,",",None,no,3.0,8.666666666666666,17513.19230769231,no
12.839667505697355,11,43,2,59,who,None,no,2.25,16.083333333333332,7532.7742041914025,yes
8.09849758130122,12,44,2,59,danced,None,no,2.0,15.0,9773.466666666667,yes
9.870182752459852,13,45,2,59,on,None,no,3.0,8.0,17765.125,yes
9.872772290573392,14,46,2,59,the,None,no,3.0,8.0,18210.0,yes
9.299086442186681,15,47,2,59,silver,None,no,8.0,8.0,49411.0,yes
12.815719663562408,16,48,2,59,backs,None,yes,5.8125,11.38888888888889,30007.994741559003,yes
11.82940399832649,17,49,2,59,of,None,no,3.0,9.0,16123.666666666666,yes
12.698474346847716,18,50,2,59,the,None,no,3.0,9.666666666666666,15573.517241379312,yes
13.597124819752239,19,51,2,59,fishes,None,yes,2.8421052631578947,11.5,13047.87865964632,yes
5.767494480680972,20,52,2,59,as,None,no,2.0,10.5,13497.714285714286,yes
10.519598674203227,21,53,2,59,they,None,no,3.0,8.5,17422.057142857142,yes
6.426882804049976,22,54,2,59,plunged,None,no,2.0,12.5,11692.8,yes
10.834404676149703,23,55,2,59,up,None,no,3.0,8.5,17281.43571428571,yes
7.692655449214122,24,56,2,59,and,None,no,3.0,6.333333333333333,21960.63157894737,yes
5.628995414554931,25,57,2,59,down,None,yes,1.8,14.8,10229.899436781609,yes
8.621116369820301,26,58,2,59,in,None,no,3.0,7.0,20333.428571428572,yes
10.74861109159816,27,59,2,59,the,None,no,3.0,9.0,16776.444444444445,yes
11.7743665439368,28,60,2,59,waves,None,yes,2.652173913043478,12.275362318840582,13040.177647314978,yes
11.056998599495945,28,60,2,59,",",None,no,3.0,8.333333333333334,18579.239999999998,no
12.622737994941952,29,61,2,59,and,None,no,3.0,9.333333333333334,16092.321428571428,yes
10.567243903566338,29,61,2,59,",",None,no,3.0,9.0,16626.0,no
10.734897140143882,30,62,2,59,no,None,no,2.5,12.333333333333332,11997.574725274726,yes
5.760556271458243,31,63,2,59,matter,None,no,2.0,10.5,13650.857142857143,yes
10.190459129618045,32,64,2,59,how,None,no,3.0,7.666666666666667,18367.82608695652,yes
6.639829598075598,33,65,2,59,high,None,yes,2.0,11.0,12747.818181818182,yes
13.132794685964546,34,66,2,59,he,None,yes,4.0,9.666666666666668,6907.672794117647,yes
5.397432979127063,35,67,2,59,sprung,yes,yes,2.0,10.5,13768.285714285714,yes
13.47457738753162,35,67,2,59,",",None,no,3.0,11.0,13590.818181818182,no
14.073428786718534,36,68,2,59,he,None,no,3.0,11.166666666666666,10540.497277676952,yes
4.24066852039058,37,69,2,59,always,None,no,1.0,30.0,4880.233333333334,yes
12.638920586056429,38,70,2,59,came,None,no,3.0,10.0,15051.3,yes
8.209726770016674,39,71,2,59,down,None,yes,2.0,14.375,12070.07088146562,yes
4.957910720413813,40,72,2,59,again,None,yes,1.5,18.125,9540.08798642534,yes
9.595500683533624,41,73,2,59,into,None,no,3.0,8.0,18483.75,yes
5.987797351780202,42,74,2,59,his,None,no,2.0,11.0,13315.727272727272,yes
8.965922139778861,43,75,2,59,mother,None,yes,2.6666666666666665,9.0,16435.888888888887,yes
11.7690780081413,43,75,2,59,'s,None,no,3.25,9.0,18204.291666666668,no
3.01069708977431,1,77,2,60,his,None,no,2.0,6.0,17067.0,yes
9.16748094668501,2,78,2,60,mother,None,no,3.0,7.555555555555556,19662.710950080513,yes
11.109171784724763,2,78,2,60,",",None,no,3.0,9.0,16751.333333333332,no
12.659796207877449,3,79,2,60,you,None,no,3.0,9.5,5055.272727272728,yes
5.836539841427656,4,80,2,60,know,None,yes,2.0,18.0,10640.0,yes
11.024586772927547,4,80,2,60,",",None,yes,2.6666666666666665,12.555555555555557,13821.178034828574,no
6.424676918084721,5,81,2,60,was,None,no,2.0,11.5,12928.95652173913,yes
8.334337677289142,6,82,2,60,the,None,no,23.0,7.0,157763.57142857142,yes
5.455399606405282,7,83,2,60,ocean,None,yes,2.0,9.5,15535.78947368421,yes
10.55535535692388,7,83,2,60,",",None,no,3.0,8.0,18937.5,no
12.622737994941952,8,84,2,60,and,None,no,3.0,9.333333333333334,16092.321428571428,yes
7.130433453952352,9,85,2,60,very,None,no,2.0,13.5,10963.333333333334,yes
9.209474434298468,10,86,2,60,beautiful,None,no,2.3333333333333335,14.555555555555555,11943.69492337165,yes
12.423502492209643,11,87,2,60,she,None,no,3.0,9.833333333333334,5466.977647058823,yes
8.036556921252885,12,88,2,60,looked,yes,no,2.6666666666666665,13.277777777777777,11220.477248677249,yes
11.898578174754713,13,89,2,60,that,None,yes,25.25,9.358695652173914,48178.67692307692,yes
8.498686233786682,14,90,2,60,summer,yes,no,17.5,10.554347826086957,15842.256313131315,yes
6.318366714435282,15,91,2,60,day,None,yes,2.0,12.166666666666668,4656.0925,yes
9.93122253194804,16,92,2,60,in,None,no,6.0,8.0,13773.75,yes
4.95204045253775,17,93,2,60,her,None,no,2.0,9.0,5391.111111111111,yes
4.6845084919670565,18,94,2,60,dark,None,no,2.0,8.5,5493.529411764706,yes
7.061867227503616,19,95,2,60,blue,None,no,3.0,6.0,7989.0,yes
9.583359915461555,20,96,2,60,dress,None,yes,4.176470588235294,9.53921568627451,9583.52489450261,yes
9.39051888472169,21,97,2,60,and,None,no,3.0,7.0,6286.857142857143,yes
10.249053291712794,22,98,2,60,white,None,no,3.0,8.0,6036.0,yes
3.5044062917338428,1,100,2,61,by,None,no,2.0,7.0,14963.57142857143,yes
8.6814015289973,2,101,2,61,and,None,no,3.0,7.333333333333333,19281.818181818184,yes
6.229734587316989,3,102,2,61,by,None,yes,2.0,12.0,12111.083333333334,yes
9.623259942266953,3,102,2,61,",",None,no,3.0,8.0,18150.375,no
12.179034442005921,4,103,2,61,the,None,no,3.0,10.0,15120.9,yes
9.276005093311777,5,104,2,61,happy,None,no,3.0,8.0,18435.875,yes
12.062231518924273,6,105,2,61,water,None,yes,2.75,11.541666666666668,13444.44064171123,yes
11.6245038853234,7,106,2,61,drop,None,no,2.8,10.933333333333334,14750.144675324675,yes
11.30503437439481,8,107,2,61,tired,None,no,3.0,9.0,16581.0,yes
9.930095095039665,9,108,2,61,of,None,no,3.0,8.0,18244.125,yes
7.337386585581356,10,109,2,61,his,None,no,8.0,6.0,61725.333333333336,yes
6.4452360345988735,11,110,2,61,play,None,yes,3.0,6.0,24302.0,yes
7.3174777348296205,11,110,2,61,",",None,no,2.0,14.0,11257.5,no
9.118154516051828,12,111,2,61,and,None,yes,3.0,8.0,19116.75,yes
7.47706758211787,13,112,2,61,looking,None,no,2.0,14.0,10408.57142857143,yes
9.274615319609117,14,113,2,61,up,None,no,2.5,11.416666666666666,13887.867302052786,yes
12.348911187412456,15,114,2,61,to,None,no,3.0,9.333333333333334,14837.67857142857,yes
10.580527151306871,16,115,2,61,the,None,no,3.0,8.333333333333334,13061.039999999999,yes
9.799955644448165,17,116,2,61,clear,None,no,3.0,8.0,17799.0,yes
11.402464220917775,18,117,2,61,sky,None,no,2.75,11.5,14367.349431818184,yes
9.05576833068683,19,118,2,61,above,None,no,2.0,15.5,9583.741935483871,yes
10.25653394219065,20,119,2,61,him,None,yes,2.5,11.333333333333332,11397.0625,yes
10.055959531414276,20,119,2,61,",",None,no,16.0,9.5625,86750.22222222222,no
7.897229923965722,21,120,2,61,thought,None,no,3.0,7.0,20781.428571428572,yes
10.303050950264124,22,121,2,61,he,None,no,3.0,8.5,17482.77142857143,yes
12.626771482806976,23,122,2,61,would,None,no,3.0,10.0,14437.8,yes
5.796343954603871,24,123,2,61,like,None,yes,2.0,10.5,13326.952380952382,yes
12.354152764820387,25,124,2,61,to,None,no,3.0,9.333333333333334,11502.964285714284,yes
3.333409322618747,26,125,2,61,have,None,no,1.0,22.0,5267.0,yes
10.042980629409836,27,126,2,61,a,None,no,3.0,8.0,17674.75,yes
11.129263723090002,28,127,2,61,sail,None,no,10.333333333333334,10.428571428571429,55967.76515151516,yes
13.680258340847042,29,128,2,61,on,None,no,3.0,10.666666666666666,14202.0,yes
7.9074708215853775,30,129,2,61,one,None,no,2.0,13.25,10770.378571428571,yes
12.656673986945462,31,130,2,61,of,None,no,3.0,9.333333333333334,11844.321428571428,yes
11.329805222849362,32,131,2,61,the,None,no,3.0,9.0,16490.666666666668,yes
10.177696159679147,33,132,2,61,white,None,no,3.0,8.0,18088.5,yes
10.540942180112866,33,132,2,61,",",None,no,3.0,9.0,16698.0,no
9.091056081778838,34,133,2,61,marshmallow-like,None,no,3.0,8.0,18659.625,yes
5.3458997702588045,35,134,2,61,clouds,None,yes,2.0,10.5,13848.095238095239,yes
6.140395125348574,35,134,2,61,",",None,yes,2.25,16.8875,13771.483157331799,no
7.650579319081926,36,135,2,61,instead,None,no,2.0,14.0,10766.760416666668,yes
10.613223399832695,37,136,2,61,of,None,yes,3.0,9.0,16689.444444444445,yes
12.80125362355584,38,137,2,61,spending,None,no,4.0,10.0,19470.0,yes
9.631886274578163,39,138,2,61,his,None,no,3.0,8.0,17860.125,yes
7.653075542188115,40,139,2,61,whole,None,no,3.0,5.666666666666667,24287.823529411762,yes
8.07878912317412,41,140,2,61,life,None,no,2.25,11.625,13673.501851851852,yes
11.865365724115156,42,141,2,61,in,None,no,3.0,9.0,16171.222222222223,yes
11.242211196057212,43,142,2,61,the,None,no,3.0,9.0,16660.0,yes
4.8780419090404745,1,144,2,62,of,None,no,3.0,4.333333333333333,24240.46153846154,yes
8.489427914689095,2,145,2,62,the,None,no,3.0,7.333333333333333,20068.772727272728,yes
9.650220977420041,3,146,2,62,sky,None,yes,3.0,8.333333333333334,17900.28,yes
10.534449563931895,3,146,2,62,",",None,no,3.0,8.333333333333334,6362.639999999999,no
11.495628120098186,4,147,2,62,little,None,no,3.0,9.0,5942.666666666667,yes
8.639690765302152,5,148,2,62,aqua,None,yes,3.0,7.0,6947.0,yes
9.36279634571755,6,149,2,62,had,None,yes,2.3333333333333335,13.444444444444445,2918.7990365612645,yes
10.28886856169417,7,150,2,62,always,yes,yes,2.25,15.541666666666668,6236.406019686788,yes
6.927408440991316,8,151,2,62,been,None,no,2.0,10.0,5102.1,yes
9.892225968312587,9,152,2,62,afraid,None,yes,2.2857142857142856,12.190476190476192,4869.053510237843,yes
10.640455765376737,9,152,2,62,",",yes,no,3.0,8.0,18455.625,no
12.790960908280482,10,153,2,62,but,None,no,3.0,9.333333333333334,15884.249999999998,yes
13.30867758057757,11,154,2,62,he,None,no,3.0,10.5,14337.805555555555,yes
10.530946036559639,12,155,2,62,decided,None,no,2.3333333333333335,17.444444444444443,10129.58202838828,yes
14.546354721389534,13,156,2,62,to,None,no,4.0,11.0,17867.272727272728,yes
10.023588797235387,14,157,2,62,finally,None,no,4.0,8.0,23440.0,yes
8.452030837786221,15,158,2,62,face,None,no,23.0,9.043478260869565,135579.25,yes
7.183430413305477,16,159,2,62,his,None,yes,5.0,14.433333333333332,27284.581199175616,yes
7.533482150663829,17,160,2,62,demons,None,yes,3.0,8.111111111111112,21245.50833333333,yes
8.191965422158352,18,161,2,62,and,None,no,2.0,14.0,10828.92857142857,yes
6.3239448246149745,19,162,2,62,suggested,None,no,2.0,11.0,14008.90909090909,yes
9.8182244973543,20,163,2,62,a,None,no,3.0,8.0,18980.875,yes
12.428462826117254,21,164,2,62,solution,None,yes,2.7,12.183333333333334,13811.445420089785,yes
3.8134890975504945,22,165,2,62,involving,None,no,1.0,25.0,5199.92,yes
10.060841986580277,23,166,2,62,the,None,no,3.0,7.0,20913.428571428572,yes
10.060841986580275,24,167,2,62,sun,None,no,3.0,7.0,20913.428571428572,yes
11.212433245359694,25,168,2,62,carrying,None,no,12.0,9.0,64822.666666666664,yes
11.39890677971332,26,169,2,62,him,None,yes,2.764705882352941,13.745098039215687,13960.974524649715,yes
11.208976797513326,27,170,2,62,up,None,no,2.5,13.75,12273.61217948718,yes
13.932876280720802,28,171,2,62,to,None,no,3.0,10.333333333333334,13510.548387096773,yes
12.124671066135708,29,172,2,62,the,None,no,3.0,9.333333333333334,15288.214285714284,yes
11.899743017576586,30,173,2,62,sky,None,yes,2.6363636363636362,15.113636363636363,12757.698002160225,yes
3.8134890975504945,31,174,2,62,would,None,no,1.0,25.0,5199.92,yes
9.622865643586035,32,175,2,62,be,None,yes,2.3333333333333335,11.611111111111112,11302.517468805703,yes
3.425472335009604,1,177,2,63,the,None,no,2.0,6.5,16409.53846153846,yes
10.545375107466397,2,178,2,63,sun,None,no,3.0,8.666666666666666,17617.096950146628,yes
9.498843415276355,3,179,2,63,understood,None,yes,4.0,13.6,18597.222222222223,yes
5.83017731466349,4,180,2,63,aqua,None,no,8.0,14.0,15707.0,yes
12.183511608928866,4,180,2,63,'s,None,no,3.0,8.88888888888889,16895.55912508544,no
10.476189008009953,5,181,2,63,request,None,no,2.0,19.61111111111111,9093.273512736874,yes
7.271977827218402,6,182,2,63,came,None,no,2.0,11.5,11634.347826086956,yes
9.470756667794003,7,183,2,63,from,None,no,3.0,7.666666666666667,15181.695652173912,yes
5.019443743047162,8,184,2,63,his,None,no,2.0,8.0,17497.625,yes
4.135143543164071,9,185,2,63,heart,None,yes,3.0,14.0,21153.85714285714,yes
