position,word,freq,function,item,activation
39,transformed,1865.25,VBN,390,-1.7800308233662103
40,memories,2962.125,NNS,390,-1.3139786410732743
41,of,3309513.75,IN,390,5.717712269505563
42,the,6961417.875,DT,390,6.461418845027831
43,recovery,4293.0,NN,390,-0.940604853011559
44,of,3309513.75,IN,390,5.717712269505563
45,anthropomorphic,59.625,JJ,390,-5.306614707262081
46,dummies,114.75,NNS,390,-4.623209623652122
47,in,2118706.875,IN,390,5.2716165665251795
48,military,12872.25,JJ,390,0.16218423289718503
49,programs,1978.875,NNS,390,-1.720561014692117
50,us,87972.75,NNP,390,2.0881180443899345
51,conducted,3404.25,VBD,390,-1.1739745452419585
52,in,2118706.875,IN,390,5.2716165665251795
53,the,6961417.875,DT,390,6.461418845027831
54,nineteen,5352.75,CD,390,-0.7188862851553522
55,fifties,1100.25,NNS,390,-2.313048281817246
56,",",3.375,",",390,-8.553019211179882
57,and,3018237.75,CC,390,5.625565196146023
58,hoaxes,15.75,NNS,390,-6.750442811456028
59,that,1254804.75,WDT,390,4.747640315532376
60,various,17440.875,JJ,390,0.4668186731265397
61,witnesses,1841.625,NNS,390,-1.7929902328679599
62,and,3018237.75,CC,390,5.625565196146023
63,ufo,111.375,NNP,390,-4.652390342054157
64,proponents,264.375,NNS,390,-3.762528907265799
65,perpetrated,178.875,VBD,390,-4.164762390809492
66,.,24.75,.,390,-6.2500316988811715
1,the,6961417.875,DT,391,6.461418845027831
2,psychological,3133.125,JJ,391,-1.2574819453046346
3,effects,12178.125,NNS,391,0.10657537728580437
4,of,3309513.75,IN,391,5.717712269505563
5,time,174353.625,NN,391,2.7728921894510044
6,compression,654.75,NN,391,-2.83909201877413
7,and,3018237.75,CC,391,5.625565196146023
8,confusion,3231.0,NN,391,-1.2265017118923704
9,about,221755.5,IN,391,3.0135808560041815
10,when,241066.125,WRB,391,3.097140981674583
11,events,11766.375,NNS,391,0.0720542576352142
12,occurred,6179.625,VBD,391,-0.5745273565383239
13,explained,7958.25,VBD,391,-0.32043652899593983
14,the,6961417.875,DT,391,6.461418845027831
15,discrepancy,434.25,NN,391,-3.255947545964397
16,with,733556.25,IN,391,4.210608759730691
17,the,6961417.875,DT,391,6.461418845027831
18,years,101502.0,NNS,391,2.2313436704316247
19,in,2118706.875,IN,391,5.2716165665251795
20,question,29496.375,NN,391,0.993566126242944
21,.,24.75,.,391,-6.2500316988811715
1,in,2118706.875,IN,392,5.2716165665251795
2,january,11450.25,NNP,392,0.0447326583970612
3,nineteen,5352.75,CD,392,-0.7188862851553522
4,ninety-seven,27.0,CD,392,-6.139109430302041
5,",",3.375,",",392,-8.553019211179882
6,karl,888.75,NNP,392,-2.529324019797107
7,pflock,1.125,NNP,392,-9.928453736910233
8,",",3.375,",",392,-8.553019211179882
9,one,327827.25,CD,392,3.404768284874383
10,of,3309513.75,IN,392,5.717712269505563
11,the,6961417.875,DT,392,6.461418845027831
12,more,227097.0,RBR,392,3.037402146067186
13,prominent,2608.875,JJ,392,-1.4419953597140736
14,pro-ufo,1.125,JJ,392,-9.928453736910233
15,researchers,2844.0,NNS,392,-1.354928656884493
16,",",3.375,",",392,-8.553019211179882
17,said,235725.75,VBD,392,3.0747206745438733
18,",",3.375,",",392,-8.553019211179882
19,``,1.125,``,392,-9.928453736910233
20,based,20970.0,VBN,392,0.6516069718070521
21,on,814721.625,IN,392,4.315594337402501
22,my,171704.25,PRP$,392,2.75756777045948
23,research,30366.0,NN,392,1.022690032637529
24,and,3018237.75,CC,392,5.625565196146023
25,that,1254804.75,DT,392,4.747640315532376
26,of,3309513.75,IN,392,5.717712269505563
27,others,31790.25,NNS,392,1.0686171248772776
28,",",3.375,",",392,-8.553019211179882
29,i,1018488.375,PRP,392,4.538908306568984
30,'m,74016.0,VBP,392,1.9151543746421438
31,as,582511.5,RB,392,3.9799489740033183
32,certain,24334.875,JJ,392,0.8007682496280285
33,as,582511.5,IN,392,3.9799489740033183
34,it,1225753.875,PRP,392,4.724208657999368
35,'s,908220.375,VBZ,392,4.424277849605104
36,possible,38450.25,JJ,392,1.2591949808604317
37,to,2880389.25,TO,392,5.578807643890024
38,be,747877.5,VB,392,4.229951711019649
39,without,51952.5,IN,392,1.5606783996360583
40,absolute,3936.375,JJ,392,-1.0278727792949167
41,proof,3042.0,NN,392,-1.287171538134628
42,",",3.375,",",392,-8.553019211179882
43,that,1254804.75,IN,392,4.747640315532376
44,no,236185.875,DT,392,3.0766719263474687
45,flying,5366.25,VBG,392,-0.716307587801143
46,saucer,383.625,NN,392,-3.382694317627823
47,or,417211.875,CC,392,3.6460198553490035
48,saucers,177.75,NNS,392,-4.170888602674375
49,crashed,1539.0,VBD,392,-1.9739325182085898
50,in,2118706.875,IN,392,5.2716165665251795
51,the,6961417.875,DT,392,6.461418845027831
52,general,38728.125,JJ,392,1.26641089251667
53,vicinity,659.25,NN,392,-2.8317505775907215
54,of,3309513.75,IN,392,5.717712269505563
55,roswell,7.875,NNP,392,-7.564743413496646
56,or,417211.875,CC,392,3.6460198553490035
57,on,814721.625,IN,392,4.315594337402501
58,the,6961417.875,DT,392,6.461418845027831
59,plains,561.375,NNPS,392,-2.9949967133972235
60,of,3309513.75,IN,392,5.717712269505563
61,san,2845.125,NNP,392,-1.354552724979872
62,agustin,3.375,NNP,392,-8.553019211179882
63,in,2118706.875,IN,392,5.2716165665251795
64,nineteen,5352.75,CD,392,-0.7188862851553522
65,forty-seven,135.0,NN,392,-4.451855580524026
66,.,24.75,.,392,-6.2500316988811715
67,'',38.25,'',392,-5.771988235240828
1,he,766551.375,PRP,393,4.2546246760537185
2,then,180929.25,RB,393,2.8099458736886045
3,added,17296.875,VBD,393,0.45850474783223955
4,",",3.375,",",393,-8.553019211179882
5,``,1.125,``,393,-9.928453736910233
6,the,6961417.875,DT,393,6.461418845027831
7,debris,876.375,NN,393,-2.543305268810259
8,found,55038.375,VBN,393,1.6184717588767379
9,was,1039471.875,VBD,393,4.559308638799121
10,the,6961417.875,DT,393,6.461418845027831
11,remains,10096.875,NNS,393,-0.08152872171539154
12,of,3309513.75,IN,393,5.717712269505563
13,something,59008.5,NN,393,1.6882283037478099
14,very,138472.875,RB,393,2.5422661664127704
15,earthly,317.25,JJ,393,-3.5759558263397446
16,",",3.375,",",393,-8.553019211179882
17,all,295252.875,DT,393,3.300044068279032
18,but,513081.0,CC,393,3.8529715218956166
19,certainly,20977.875,RB,393,0.6519624236815781
20,something,59008.5,NN,393,1.6882283037478099
21,from,465226.875,IN,393,3.755010894996567
22,the,6961417.875,DT,393,6.461418845027831
23,top,26704.125,NNP,393,0.8939040259034675
24,secret,6485.625,NNP,393,-0.5259724492959683
25,project,17116.875,NNP,393,0.4480143239896119
26,mogul,176.625,NNP,393,-4.1770521208421405
27,.,24.75,.,393,-6.2500316988811715
28,'',38.25,'',393,-5.771988235240828
1,although,49091.625,IN,394,1.503943410361417
2,most,111103.875,JJS,394,2.3218280820352697
3,now,155040.75,RB,394,2.65538825278232
4,agree,9203.625,VBP,394,-0.17449244703030176
5,with,733556.25,IN,394,4.210608759730691
6,this,521145.0,DT,394,3.868574026404361
7,conclusion,5725.125,NN,394,-0.6512423968923489
8,",",3.375,",",394,-8.553019211179882
9,each,57146.625,DT,394,1.6561173168974255
10,year,83000.25,NN,394,2.0298646388288097
11,",",3.375,",",394,-8.553019211179882
12,during,49514.625,IN,394,1.5125372052430706
13,july,13388.625,NNP,394,0.20162752812968993
14,fourth,6855.75,JJ,394,-0.47023121212499525
15,weekend,7104.375,NN,394,-0.43442381183312956
16,",",3.375,",",394,-8.553019211179882
17,the,6961417.875,DT,394,6.461418845027831
18,city,26152.875,NNP,394,0.872983793509351
19,of,3309513.75,IN,394,5.717712269505563
20,roswell,7.875,NNP,394,-7.564743413496646
21,hosts,798.75,VBZ,394,-2.6374861865591095
22,the,6961417.875,DT,394,6.461418845027831
23,roswell,7.875,NNP,394,-7.564743413496646
24,ufo,111.375,NNP,394,-4.652390342054157
25,festival,3449.25,NNP,394,-1.160759930946886
26,celebrating,897.75,VBG,394,-2.519120741761857
27,all,295252.875,DT,394,3.300044068279032
28,things,47734.875,NNS,394,1.4758678989689056
29,ufo,111.375,NNP,394,-4.652390342054157
30,",",3.375,",",394,-8.553019211179882
31,featuring,1049.625,VBG,394,-2.3608663915337784
32,prominent,2608.875,JJ,394,-1.4419953597140736
33,ufologists,6.75,NNS,394,-7.740612591131806
34,and,3018237.75,CC,394,5.625565196146023
35,discussions,3517.875,NNS,394,-1.141026904593398
36,.,24.75,.,394,-6.2500316988811715
1,tulip,102.375,NNP,395,-4.739799106135091
2,mania,213.75,NN,395,-3.9812400029744364
3,was,1039471.875,VBD,395,4.559308638799121
4,a,2419745.625,DT,395,5.404505368361806
5,period,27349.875,NN,395,0.917837298938076
6,in,2118706.875,IN,395,5.2716165665251795
7,the,6961417.875,DT,395,6.461418845027831
8,dutch,2680.875,NNP,395,-1.414573189779446
9,golden,4351.5,NNP,395,-0.9270529094222509
10,age,24589.125,NNP,395,0.8112017931531001
11,during,49514.625,IN,395,1.5125372052430706
12,which,418538.25,WDT,395,3.64919649625762
13,contract,13422.375,NN,395,0.20416252560410184
14,prices,11376.0,NNS,395,0.03821571741698552
15,for,958188.375,IN,395,4.477855445776505
16,bulbs,652.5,NNS,395,-2.8423884068966423
17,of,3309513.75,IN,395,5.717712269505563
18,the,6961417.875,DT,395,6.461418845027831
19,recently,13842.0,RB,395,0.23505724346849358
20,introduced,9732.375,VBN,395,-0.11840738075995022
21,tulip,102.375,NN,395,-4.739799106135091
22,reached,13964.625,VBD,395,0.243881943489461
23,extraordinarily,623.25,RB,395,-2.8887280801478394
24,high,43794.0,JJ,395,1.3895644928191249
25,levels,13635.0,NNS,395,0.21994286125477083
26,and,3018237.75,CC,395,5.625565196146023
27,then,180929.25,RB,395,2.8099458736886045
28,suddenly,13269.375,RB,395,0.192661776503371
29,collapsed,1936.125,VBD,395,-1.742389403426732
30,.,24.75,.,395,-6.2500316988811715
1,at,537950.25,IN,396,3.900327488661853
2,the,6961417.875,DT,396,6.461418845027831
3,peak,3263.625,NN,396,-1.2164874295385542
4,of,3309513.75,IN,396,5.717712269505563
5,tulip,102.375,NN,396,-4.739799106135091
6,mania,213.75,NN,396,-3.9812400029744364
7,in,2118706.875,IN,396,5.2716165665251795
8,february,9437.625,NNP,396,-0.14928967298657375
9,sixteen,3010.5,NN,396,-1.2977338428416207
10,thirty-seven,151.875,NN,396,-4.333531159501868
11,",",3.375,",",396,-8.553019211179882
12,tulip,102.375,NN,396,-4.739799106135091
13,contracts,5100.75,NNS,396,-0.767356363701296
14,sold,9546.75,VBD,396,-0.13775636372381092
15,for,958188.375,IN,396,4.477855445776505
16,more,227097.0,JJR,396,3.037402146067186
17,than,122451.75,IN,396,2.4191844449470437
18,ten,22808.25,CD,396,0.7358384564955018
19,times,33648.75,NNS,396,1.1255408830347762
20,the,6961417.875,DT,396,6.461418845027831
21,annual,9173.25,JJ,396,-0.1777903485913381
22,income,13556.25,NN,396,0.2141231185492939
23,of,3309513.75,IN,396,5.717712269505563
24,a,2419745.625,DT,396,5.404505368361806
25,skilled,2039.625,JJ,396,-1.6900079811487485
26,craftsman,301.5,NN,396,-3.62838951707396
27,.,24.75,.,396,-6.2500316988811715
1,it,1225753.875,PRP,397,4.724208657999368
2,is,1123725.375,VBZ,397,4.637272887394371
3,generally,13014.0,RB,397,0.17318103492027975
4,considered,15217.875,VBN,397,0.33007890684733954
5,the,6961417.875,DT,397,6.461418845027831
6,first,133537.5,JJ,397,2.505939399601613
7,recorded,7337.25,JJ,397,-0.4020223968160633
8,economic,26510.625,JJ,397,0.8866058026623409
9,bubble,621.0,NN,397,-2.892191257860005
10,.,24.75,.,397,-6.2500316988811715
1,the,6961417.875,DT,398,6.461418845027831
2,tulip,102.375,NN,398,-4.739799106135091
3,",",3.375,",",398,-8.553019211179882
4,introduced,9732.375,VBN,398,-0.11840738075995022
5,to,2880389.25,TO,398,5.578807643890024
6,europe,20443.5,NNP,398,0.6261022825417906
7,in,2118706.875,IN,398,5.2716165665251795
8,the,6961417.875,DT,398,6.461418845027831
9,mid,1681.875,JJ,398,-1.8846120415744916
10,sixteenth,1108.125,NN,398,-2.3057793759747747
11,century,22199.625,NN,398,0.7087170545232638
12,from,465226.875,IN,398,3.755010894996567
13,the,6961417.875,DT,398,6.461418845027831
14,ottoman,374.625,NNP,398,-3.4069009421064367
15,empire,4108.5,NNP,398,-0.9848418286089667
16,",",3.375,",",398,-8.553019211179882
17,became,25099.875,VBD,398,0.831793063133301
18,very,138472.875,RB,398,2.5422661664127704
19,popular,11925.0,JJ,398,0.08550638790741043
20,in,2118706.875,IN,398,5.2716165665251795
21,the,6961417.875,DT,398,6.461418845027831
22,united,21992.625,NNP,398,0.6993256781437001
23,provinces,1254.375,NNP,398,-2.1805864467291256
24,",",3.375,",",398,-8.553019211179882
25,which,418538.25,WDT,398,3.64919649625762
26,we,403641.0,PRP,398,3.6129337402428114
27,now,155040.75,RB,398,2.65538825278232
28,know,138684.375,VBP,398,2.54379568412083
29,as,582511.5,IN,398,3.9799489740033183
30,the,6961417.875,DT,398,6.461418845027831
31,netherlands,1652.625,NNPS,398,-1.902241074398447
32,.,24.75,.,398,-6.2500316988811715
1,tulip,102.375,JJ,399,-4.739799106135091
2,cultivation,864.0,NN,399,-2.5574835376569065
3,in,2118706.875,IN,399,5.2716165665251795
4,the,6961417.875,DT,399,6.461418845027831
5,united,21992.625,NNP,399,0.6993256781437001
6,provinces,1254.375,NNPS,399,-2.1805864467291256
7,is,1123725.375,VBZ,399,4.637272887394371
8,generally,13014.0,RB,399,0.17318103492027975
9,thought,63993.375,VBN,399,1.7694471444811157
10,to,2880389.25,TO,399,5.578807643890024
11,have,532904.625,VB,399,3.8908988165500933
12,started,19661.625,VBN,399,0.5870017983179943
13,in,2118706.875,IN,399,5.2716165665251795
14,earnest,733.5,NN,399,-2.723701077293612
15,around,50946.75,IN,399,1.5410955005676743
16,fifteen,6028.875,NN,399,-0.5993622083109749
17,ninety-three,101.25,NN,399,-4.7506080318829325
18,",",3.375,",",399,-8.553019211179882
19,after,131780.25,IN,399,2.492680470498192
20,the,6961417.875,DT,399,6.461418845027831
21,flemish,253.125,JJ,399,-3.8065197246435654
22,botanist,120.375,NN,399,-4.57189936968214
23,charles,10262.25,NNP,399,-0.06519238550153257
24,de,14797.125,NNP,399,0.3019821665813021
25,l'ecluse,1.125,NN,399,-9.928453736910233
26,had,501070.5,VBD,399,3.829271959244354
27,taken,39998.25,VBN,399,1.2987383973644349
28,up,208252.125,RP,399,2.950706260133212
29,a,2419745.625,DT,399,5.404505368361806
30,post,10506.375,NN,399,-0.04160372031349765
31,at,537950.25,IN,399,3.900327488661853
32,the,6961417.875,DT,399,6.461418845027831
33,university,18543.375,NNP,399,0.5282966606237318
34,of,3309513.75,IN,399,5.717712269505563
35,leiden,46.125,NNP,399,-5.572045454028221
36,and,3018237.75,CC,399,5.625565196146023
37,established,13449.375,VBN,399,0.20617843172020817
38,a,2419745.625,DT,399,5.404505368361806
39,botanical,353.25,JJ,399,-3.466278379155081
40,garden,12593.25,NN,399,0.14020021205698757
41,",",3.375,",",399,-8.553019211179882
42,which,418538.25,WDT,399,3.64919649625762
43,is,1123725.375,VBZ,399,4.637272887394371
44,famous,7360.875,JJ,399,-0.3988367644270352
45,as,582511.5,IN,399,3.9799489740033183
46,one,327827.25,CD,399,3.404768284874383
47,of,3309513.75,IN,399,5.717712269505563
48,the,6961417.875,DT,399,6.461418845027831
49,oldest,1658.25,JJS,399,-1.898696868076854
50,in,2118706.875,IN,399,5.2716165665251795
51,the,6961417.875,DT,399,6.461418845027831
52,world,66409.875,NN,399,1.806562690338773
53,.,24.75,.,399,-6.2500316988811715
1,there,368964.0,RB,400,3.5230541502948856
2,",",3.375,",",400,-8.553019211179882
3,he,766551.375,PRP,400,4.2546246760537185
4,planted,1622.25,VBD,400,-1.9208454016434395
5,his,487798.875,PRP$,400,3.80241399149176
6,collection,8820.0,NN,400,-0.21719762668646264
7,of,3309513.75,IN,400,5.717712269505563
8,tulip,102.375,NN,400,-4.739799106135091
9,bulbs,652.5,NNS,400,-2.8423884068966423
10,that,1254804.75,WDT,400,4.747640315532376
11,the,6961417.875,DT,400,6.461418845027831
12,emperor,2394.0,NN,400,-1.5284070077896736
13,'s,908220.375,POS,400,4.424277849605104
14,ambassador,1290.375,NN,400,-2.1519967721144253
15,sent,15429.375,VBD,400,0.34393876183982436
16,to,2880389.25,TO,400,5.578807643890024
17,him,185643.0,PRP,400,2.8356879056079283
18,from,465226.875,IN,400,3.755010894996567
19,turkey,2423.25,NNP,400,-1.5162249371662662
20,",",3.375,",",400,-8.553019211179882
21,which,418538.25,WDT,400,3.64919649625762
22,were,363186.0,VBD,400,3.507260646608495
23,able,34211.25,JJ,400,1.142159900512786
24,to,2880389.25,TO,400,5.578807643890024
25,tolerate,712.125,VB,400,-2.7534174272024985
26,the,6961417.875,DT,400,6.461418845027831
27,harsher,165.375,JJR,400,-4.2440369710934815
28,conditions,17364.375,NNS,400,0.4624249738932369
29,of,3309513.75,IN,400,5.717712269505563
30,the,6961417.875,DT,400,6.461418845027831
31,northern,12274.875,JJ,400,0.11448398394916078
32,climate,3169.125,NN,400,-1.2459827399445687
33,.,24.75,.,400,-6.2500316988811715
1,it,1225753.875,PRP,401,4.724208657999368
2,was,1039471.875,VBD,401,4.559308638799121
3,shortly,4309.875,RB,401,-0.9367625396747548
4,thereafter,1631.25,RB,401,-1.9152623179611241
5,that,1254804.75,IN,401,4.747640315532376
6,the,6961417.875,DT,401,6.461418845027831
7,tulips,123.75,NNS,401,-4.5449075265737395
8,began,26717.625,VBD,401,0.8944011694841285
9,to,2880389.25,TO,401,5.578807643890024
10,grow,6156.0,VB,401,-0.5783245045997105
11,in,2118706.875,IN,401,5.2716165665251795
12,popularity,1519.875,NN,401,-1.9868474701286216
13,.,24.75,.,401,-6.2500316988811715
1,the,6961417.875,DT,402,6.461418845027831
2,flower,2658.375,NN,402,-1.4229670042119995
3,rapidly,5127.75,RB,402,-0.76204962389219
4,became,25099.875,VBD,402,0.831793063133301
5,a,2419745.625,DT,402,5.404505368361806
6,coveted,237.375,JJ,402,-3.8728328442339826
7,luxury,2022.75,NN,402,-1.698416059595449
8,item,4251.375,NN,402,-0.9504472399728329
9,and,3018237.75,CC,402,5.625565196146023
10,a,2419745.625,DT,402,5.404505368361806
11,status,9738.0,NN,402,-0.1178080323068973
12,symbol,2017.125,NN,402,-1.701066493483977
13,",",3.375,",",402,-8.553019211179882
14,and,3018237.75,CC,402,5.625565196146023
15,a,2419745.625,DT,402,5.404505368361806
16,profusion,191.25,NN,402,-4.0941709376104605
17,of,3309513.75,IN,402,5.717712269505563
18,varieties,1661.625,NNS,402,-1.8967601588456928
19,followed,16740.0,VBD,402,0.4257137773007898
20,.,24.75,.,402,-6.2500316988811715
1,they,487659.375,PRP,403,3.802128335474013
2,were,363186.0,VBD,403,3.507260646608495
3,classified,1409.625,VBN,403,-2.0628039694505964
4,in,2118706.875,IN,403,5.2716165665251795
5,groups,21783.375,NNS,403,0.6897476029842807
6,:,2.25,:,403,-9.04708014989069
7,one-colored,1.125,JJ,403,-9.928453736910233
8,tulips,123.75,NNS,403,-4.5449075265737395
9,of,3309513.75,IN,403,5.717712269505563
10,red,17028.0,JJ,403,0.4428197052462775
11,",",3.375,",",403,-8.553019211179882
12,yellow,5126.625,JJ,403,-0.7622578608236985
13,",",3.375,",",403,-8.553019211179882
14,or,417211.875,CC,403,3.6460198553490035
15,white,27623.25,JJ,403,0.9278165799158683
16,were,363186.0,VBD,403,3.507260646608495
17,known,29049.75,VBN,403,0.9782694824372536
18,as,582511.5,IN,403,3.9799489740033183
19,couleren,1.125,NNP,403,-9.928453736910233
20,",",3.375,",",403,-8.553019211179882
21,but,513081.0,CC,403,3.8529715218956166
22,it,1225753.875,PRP,403,4.724208657999368
23,was,1039471.875,VBD,403,4.559308638799121
24,the,6961417.875,DT,403,6.461418845027831
25,multicolored,1.125,JJ,403,-9.928453736910233
26,rosen,154.125,NNP,403,-4.315758785084326
27,-lrb-,1.125,-LRB-,403,-9.928453736910233
28,red,17028.0,JJ,403,0.4428197052462775
29,or,417211.875,CC,403,3.6460198553490035
30,pink,3777.75,JJ,403,-1.0692986872429155
31,on,814721.625,IN,403,4.315594337402501
32,white,27623.25,JJ,403,0.9278165799158683
33,background,6942.375,NN,403,-0.45759183539239634
34,-rrb-,1.125,-RRB-,403,-9.928453736910233
35,",",3.375,",",403,-8.553019211179882
36,violetten,1.125,NNP,403,-9.928453736910233
37,-lrb-,1.125,-LRB-,403,-9.928453736910233
38,purple,1472.625,JJ,403,-2.0186504080978263
39,or,417211.875,CC,403,3.6460198553490035
40,lilac,212.625,JJ,403,-3.986349580553344
41,on,814721.625,IN,403,4.315594337402501
42,white,27623.25,JJ,403,0.9278165799158683
43,background,6942.375,NN,403,-0.45759183539239634
44,-rrb-,1.125,-RRB-,403,-9.928453736910233
45,",",3.375,",",403,-8.553019211179882
46,and,3018237.75,CC,403,5.625565196146023
47,",",3.375,",",403,-8.553019211179882
48,to,2880389.25,TO,403,5.578807643890024
49,a,2419745.625,DT,403,5.404505368361806
50,lesser,2032.875,JJR,403,-1.6934127757419373
51,extent,11290.5,NN,403,0.030623330358659235
52,",",3.375,",",403,-8.553019211179882
53,the,6961417.875,DT,403,6.461418845027831
54,bizarden,1.125,NNP,403,-9.928453736910233
55,-lrb-,1.125,-LRB-,403,-9.928453736910233
56,red,17028.0,JJ,403,0.4428197052462775
57,",",3.375,",",403,-8.553019211179882
58,brown,9699.75,JJ,403,-0.12179720847014089
59,or,417211.875,CC,403,3.6460198553490035
60,purple,1472.625,JJ,403,-2.0186504080978263
61,on,814721.625,IN,403,4.315594337402501
62,yellow,5126.625,JJ,403,-0.7622578608236985
63,background,6942.375,NN,403,-0.45759183539239634
64,-rrb-,1.125,-RRB-,403,-9.928453736910233
65,that,1254804.75,WDT,403,4.747640315532376
66,were,363186.0,VBD,403,3.507260646608495
67,the,6961417.875,DT,403,6.461418845027831
68,most,111103.875,RBS,403,2.3218280820352697
69,popular,11925.0,JJ,403,0.08550638790741043
70,.,24.75,.,403,-6.2500316988811715
1,these,141124.5,DT,404,2.5612541024810227
2,spectacular,2188.125,JJ,404,-1.619043468689086
3,and,3018237.75,CC,404,5.625565196146023
4,highly,10296.0,RB,404,-0.061884932262927926
5,sought-after,105.75,JJ,404,-4.7080449689705315
6,tulip,102.375,NN,404,-4.739799106135091
7,bulbs,652.5,NNS,404,-2.8423884068966423
8,would,287097.75,MD,404,3.2720158482858137
9,grow,6156.0,VB,404,-0.5783245045997105
10,flowers,6165.0,NNS,404,-0.5768567848371651
11,with,733556.25,IN,404,4.210608759730691
12,vivid,1157.625,JJ,404,-2.2618218247486066
13,colors,27.0,NNS,404,-6.139109430302041
14,",",3.375,",",404,-8.553019211179882
15,lines,11539.125,NNS,404,0.05249640754171682
16,",",3.375,",",404,-8.553019211179882
17,and,3018237.75,CC,404,5.625565196146023
18,flames,1409.625,NNS,404,-2.0628039694505964
19,on,814721.625,IN,404,4.315594337402501
20,the,6961417.875,DT,404,6.461418845027831
21,petals,452.25,NNS,404,-3.2146152107180077
22,",",3.375,",",404,-8.553019211179882
23,as,582511.5,IN,404,3.9799489740033183
24,a,2419745.625,DT,404,5.404505368361806
25,result,24860.25,NN,404,0.8221906340564592
26,",",3.375,",",404,-8.553019211179882
27,it,1225753.875,PRP,404,4.724208657999368
28,is,1123725.375,VBZ,404,4.637272887394371
29,now,155040.75,RB,404,2.65538825278232
30,understood,6492.375,VBN,404,-0.5249080300827723
31,",",3.375,",",404,-8.553019211179882
32,of,3309513.75,IN,404,5.717712269505563
33,being,100201.5,VBG,404,2.218430998483182
34,infected,1321.875,VBN,404,-2.1278239956026974
35,with,733556.25,IN,404,4.210608759730691
36,tulip-specific,1.125,JJ,404,-9.928453736910233
37,virus,1690.875,NN,404,-1.879226221725329
38,known,29049.75,VBN,404,0.9782694824372536
39,as,582511.5,IN,404,3.9799489740033183
40,the,6961417.875,DT,404,6.461418845027831
41,``,1.125,``,404,-9.928453736910233
42,tulip,102.375,JJ,404,-4.739799106135091
43,breaking,3705.75,JJ,404,-1.0886585097223387
44,virus,1690.875,NN,404,-1.879226221725329
45,'',38.25,'',404,-5.771988235240828
46,.,24.75,.,404,-6.2500316988811715
1,the,6961417.875,DT,405,6.461418845027831
2,dutch,2680.875,JJ,405,-1.414573189779446
3,golden,4351.5,NNP,405,-0.9270529094222509
4,age,24589.125,NNP,405,0.8112017931531001
5,growers,333.0,NNS,405,-3.526110065190387
6,named,5320.125,VBD,405,-0.7249716091898133
7,their,293533.875,PRP$,405,3.2942009876799494
8,new,140856.75,JJ,405,2.5593523002460854
9,varieties,1661.625,NNS,405,-1.8967601588456928
10,with,733556.25,IN,405,4.210608759730691
11,exalted,231.75,JJ,405,-3.898258309318795
12,titles,2418.75,NNS,405,-1.518202491952473
13,.,24.75,.,405,-6.2500316988811715
1,many,100867.5,JJ,406,2.2250632597369115
2,early,38298.375,JJ,406,1.2552282213432555
3,forms,13030.875,NNS,406,0.17444723270712795
4,were,363186.0,VBD,406,3.507260646608495
5,prefixed,38.25,VBN,406,-5.771988235240828
6,with,733556.25,IN,406,4.210608759730691
7,``,1.125,``,406,-9.928453736910233
8,admiral,793.125,NN,406,-2.644243926658753
9,'',38.25,'',406,-5.771988235240828
10,",",3.375,",",406,-8.553019211179882
11,often,42347.25,RB,406,1.3559090788980532
12,combined,5000.625,VBN,406,-0.7872718186315145
13,with,733556.25,IN,406,4.210608759730691
14,the,6961417.875,DT,406,6.461418845027831
15,growers,333.0,NNS,406,-3.526110065190387
16,',53343.0,POS,406,1.5871381846630168
17,names,8742.375,NNS,406,-0.22609367691956597
18,.,24.75,.,406,-6.2500316988811715
1,``,1.125,``,407,-9.928453736910233
2,general,38728.125,NNP,407,1.26641089251667
3,'',38.25,'',407,-5.771988235240828
4,was,1039471.875,VBD,407,4.559308638799121
5,another,65461.5,DT,407,1.7921614308244451
6,prefix,117.0,NN,407,-4.5996283478021835
7,that,1254804.75,WDT,407,4.747640315532376
8,found,55038.375,VBD,407,1.6184717588767379
9,its,183494.25,PRP$,407,2.824035185842067
10,way,108315.0,NN,407,2.2963820763004303
11,into,183903.75,IN,407,2.8262649157595674
12,the,6961417.875,DT,407,6.461418845027831
13,names,8742.375,NNS,407,-0.22609367691956597
14,of,3309513.75,IN,407,5.717712269505563
15,around,50946.75,IN,407,1.5410955005676743
16,thirty,10388.25,CD,407,-0.05294512588846039
17,varieties,1661.625,NNS,407,-1.8967601588456928
18,.,24.75,.,407,-6.2500316988811715
1,later,44433.0,RB,408,1.4040752930782436
2,came,53068.5,VBD,408,1.5819660630710055
3,varieties,1661.625,NNS,408,-1.8967601588456928
4,with,733556.25,IN,408,4.210608759730691
5,even,81086.625,RB,408,2.0065069559111364
6,more,227097.0,RBR,408,3.037402146067186
7,superb,2345.625,JJ,408,-1.5491092084407547
8,names,8742.375,NNS,408,-0.22609367691956597
9,",",3.375,",",408,-8.553019211179882
10,such,84964.5,JJ,408,2.053282573729012
11,as,582511.5,IN,408,3.9799489740033183
12,even,81086.625,RB,408,2.0065069559111364
13,``,1.125,``,408,-9.928453736910233
14,admiral,793.125,NN,408,-2.644243926658753
15,of,3309513.75,IN,408,5.717712269505563
16,admirals,60.75,NN,408,-5.288067881411634
17,'',38.25,'',408,-5.771988235240828
18,and,3018237.75,CC,408,5.625565196146023
19,``,1.125,``,408,-9.928453736910233
20,general,38728.125,NNP,408,1.26641089251667
21,of,3309513.75,IN,408,5.717712269505563
